playerID,year,team,longestFG,percentageFG,percentagePAT
jeffhall/2500970,2000,St. Louis Rams,50,80,100
benagajanian/2508255,1964,San Diego Chargers,0,50,100
benagajanian/2508255,1962,Oakland Raiders,0,35.7,90.9
benagajanian/2508255,1961,Green Bay Packers,0,50,100
benagajanian/2508255,1961,Dallas Texans,0,33.3,100
benagajanian/2508255,1960,Los Angeles Chargers,0,54.2,97.9
benagajanian/2508255,1957,New York Giants,0,55.6,100
benagajanian/2508255,1956,New York Giants,0,38.5,100
benagajanian/2508255,1955,New York Giants,0,66.7,97
benagajanian/2508255,1954,New York Giants,0,52,100
benagajanian/2508255,1953,Los Angeles Rams,0,41.7,97.3
benagajanian/2508255,1949,New York Giants,0,61.5,97.2
benagajanian/2508255,1948,Los Angeles Dons,0,0,0
benagajanian/2508255,1947,Los Angeles Dons,0,0,0
benagajanian/2508255,1945,Pittsburgh Steelers,0,100,50
benagajanian/2508255,1945,Philadelphia Eagles,0,0,0
charliegogolak/2514998,1972,New England Patriots,0,75,100
charliegogolak/2514998,1971,New England Patriots,0,57.1,100
charliegogolak/2514998,1970,Boston Patriots,0,28.6,100
charliegogolak/2514998,1968,Washington Redskins,0,47.4,96.8
charliegogolak/2514998,1967,Washington Redskins,0,25,100
charliegogolak/2514998,1966,Washington Redskins,0,64.7,95.1
sebastianjanikowski/2504257,2016,Oakland Raiders,56,82.9,94.9
sebastianjanikowski/2504257,2015,Oakland Raiders,56,80.8,97.4
sebastianjanikowski/2504257,2014,Oakland Raiders,57,86.4,100
sebastianjanikowski/2504257,2013,Oakland Raiders,53,70,100
sebastianjanikowski/2504257,2012,Oakland Raiders,57,91.2,100
sebastianjanikowski/2504257,2011,Oakland Raiders,63,88.6,100
sebastianjanikowski/2504257,2010,Oakland Raiders,59,80.5,100
sebastianjanikowski/2504257,2009,Oakland Raiders,61,89.7,100
sebastianjanikowski/2504257,2008,Oakland Raiders,57,80,96.2
sebastianjanikowski/2504257,2007,Oakland Raiders,54,71.9,100
sebastianjanikowski/2504257,2006,Oakland Raiders,55,72,100
sebastianjanikowski/2504257,2005,Oakland Raiders,49,66.7,100
sebastianjanikowski/2504257,2004,Oakland Raiders,52,89.3,96.9
sebastianjanikowski/2504257,2003,Oakland Raiders,55,88,96.6
sebastianjanikowski/2504257,2002,Oakland Raiders,51,78.8,100
sebastianjanikowski/2504257,2001,Oakland Raiders,52,82.1,100
sebastianjanikowski/2504257,2000,Oakland Raiders,54,68.8,100
fredgehrke/2514741,1950,San Francisco 49ers,0,0,0
fredgehrke/2514741,1950,Chicago Cardinals,0,0,0
fredgehrke/2514741,1949,Los Angeles Rams,0,0,66.7
fredgehrke/2514741,1948,Los Angeles Rams,0,0,100
fredgehrke/2514741,1947,Los Angeles Rams,0,100,100
fredgehrke/2514741,1946,Los Angeles Rams,0,0,0
fredgehrke/2514741,1945,Cleveland Rams,0,0,0
fredgehrke/2514741,1940,Cleveland Rams,0,0,0
samfrancis/2514330,1940,Brooklyn Dodgers,0,0,0
samfrancis/2514330,1939,Brooklyn Dodgers,0,0,0
samfrancis/2514330,1939,Pittsburgh Pirates,0,0,0
samfrancis/2514330,1938,Chicago Bears,0,0,0
samfrancis/2514330,1937,Chicago Bears,0,0,0
johncarney/2499991,2010,New Orleans Saints,32,83.3,100
johncarney/2499991,2009,New Orleans Saints,46,76.5,96.2
johncarney/2499991,2008,New York Giants,51,92.1,100
johncarney/2499991,2007,Kansas City Chiefs,40,100,100
johncarney/2499991,2007,Jacksonville Jaguars,41,81.8,95.2
johncarney/2499991,2006,New Orleans Saints,51,92,97.9
johncarney/2499991,2005,New Orleans Saints,49,78.1,100
johncarney/2499991,2004,New Orleans Saints,53,81.5,100
johncarney/2499991,2003,New Orleans Saints,50,73.3,97.3
johncarney/2499991,2002,New Orleans Saints,48,88.6,100
johncarney/2499991,2001,New Orleans Saints,50,87.1,100
johncarney/2499991,2000,San Diego Chargers,54,72,100
johncarney/2499991,1999,San Diego Chargers,50,86.1,95.7
johncarney/2499991,1998,San Diego Chargers,54,86.7,100
johncarney/2499991,1997,San Diego Chargers,41,100,100
johncarney/2499991,1996,San Diego Chargers,53,80.6,100
johncarney/2499991,1995,San Diego Chargers,45,80.8,97
johncarney/2499991,1994,San Diego Chargers,50,89.5,100
johncarney/2499991,1993,San Diego Chargers,51,77.5,93.9
johncarney/2499991,1992,San Diego Chargers,50,81.3,100
johncarney/2499991,1991,San Diego Chargers,54,65.5,100
johncarney/2499991,1990,San Diego Chargers,43,90.5,96.4
johncarney/2499991,1990,Los Angeles Rams,0,0,0
johncarney/2499991,1989,Tampa Bay Buccaneers,0,0,0
johncarney/2499991,1988,Tampa Bay Buccaneers,29,40,100
normjohnson/2501444,1999,Philadelphia Eagles,49,72,100
normjohnson/2501444,1998,Pittsburgh Steelers,49,83.9,100
normjohnson/2501444,1997,Pittsburgh Steelers,52,88,100
normjohnson/2501444,1996,Pittsburgh Steelers,49,76.7,100
normjohnson/2501444,1995,Pittsburgh Steelers,50,82.9,100
normjohnson/2501444,1994,Atlanta Falcons,50,84,100
normjohnson/2501444,1993,Atlanta Falcons,54,96.3,100
normjohnson/2501444,1992,Atlanta Falcons,54,81.8,100
normjohnson/2501444,1991,Atlanta Falcons,50,82.6,97.4
normjohnson/2501444,1990,Seattle Seahawks,51,71.9,97.1
normjohnson/2501444,1989,Seattle Seahawks,50,60,100
normjohnson/2501444,1988,Seattle Seahawks,47,78.6,100
normjohnson/2501444,1987,Seattle Seahawks,49,75,100
normjohnson/2501444,1986,Seattle Seahawks,54,62.9,97.7
normjohnson/2501444,1985,Seattle Seahawks,51,56,97.6
normjohnson/2501444,1984,Seattle Seahawks,50,83.3,98
normjohnson/2501444,1983,Seattle Seahawks,54,72,98
normjohnson/2501444,1982,Seattle Seahawks,48,71.4,92.9
briangowins/2500852,1999,Chicago Bears,43,66.7,100
joenedney/2502269,2010,San Francisco 49ers,51,84.6,100
joenedney/2502269,2009,San Francisco 49ers,51,81,100
joenedney/2502269,2008,San Francisco 49ers,53,87.9,100
joenedney/2502269,2007,San Francisco 49ers,50,89.5,100
joenedney/2502269,2006,San Francisco 49ers,51,82.9,100
joenedney/2502269,2005,San Francisco 49ers,56,92.9,100
joenedney/2502269,2004,Tennessee Titans,0,0,0
joenedney/2502269,2003,Tennessee Titans,50,100,0
joenedney/2502269,2002,Tennessee Titans,53,80.6,100
joenedney/2502269,2001,Tennessee Titans,51,71.4,97.1
joenedney/2502269,2000,Carolina Panthers,52,92.9,100
joenedney/2502269,2000,Denver Broncos,43,80,100
joenedney/2502269,1999,Oakland Raiders,52,71.4,100
joenedney/2502269,1999,Baltimore Ravens,0,0,0
joenedney/2502269,1999,Arizona Cardinals,0,0,0
joenedney/2502269,1998,Arizona Cardinals,53,68.4,100
joenedney/2502269,1997,Arizona Cardinals,45,64.7,100
joenedney/2502269,1997,Miami Dolphins,0,0,0
joenedney/2502269,1996,Miami Dolphins,44,62.1,97.2
massimomanca/2520045,1987,Cincinnati Bengals,28,50,100
keithlincoln/2519515,1968,San Diego Chargers,0,0,0
keithlincoln/2519515,1968,Buffalo Bills,0,0,0
keithlincoln/2519515,1967,Buffalo Bills,0,0,0
keithlincoln/2519515,1966,San Diego Chargers,0,0,0
keithlincoln/2519515,1965,San Diego Chargers,0,0,0
keithlincoln/2519515,1964,San Diego Chargers,0,41.7,94.1
keithlincoln/2519515,1963,San Diego Chargers,0,0,0
keithlincoln/2519515,1962,San Diego Chargers,0,0,0
keithlincoln/2519515,1961,San Diego Chargers,0,0,0
bobtimberlake/2527436,1965,New York Giants,0,6.7,95.5
jasonmyers/2553112,2016,Jacksonville Jaguars,56,79.4,90.6
jasonmyers/2553112,2015,Jacksonville Jaguars,58,86.7,82.1
phildawson/2500351,2016,San Francisco 49ers,53,85.7,97.1
phildawson/2500351,2015,San Francisco 49ers,54,88.9,95.2
phildawson/2500351,2014,San Francisco 49ers,55,80.6,100
phildawson/2500351,2013,San Francisco 49ers,56,88.9,100
phildawson/2500351,2012,Cleveland Browns,53,93.5,100
phildawson/2500351,2011,Cleveland Browns,54,82.8,100
phildawson/2500351,2010,Cleveland Browns,48,82.1,100
phildawson/2500351,2009,Cleveland Browns,49,89.5,94.7
phildawson/2500351,2008,Cleveland Browns,56,83.3,100
phildawson/2500351,2007,Cleveland Browns,51,86.7,97.7
phildawson/2500351,2006,Cleveland Browns,51,72.4,100
phildawson/2500351,2005,Cleveland Browns,44,93.1,90.5
phildawson/2500351,2004,Cleveland Browns,50,82.8,100
phildawson/2500351,2003,Cleveland Browns,52,85.7,95.2
phildawson/2500351,2002,Cleveland Browns,52,78.6,97.1
phildawson/2500351,2001,Cleveland Browns,48,88,96.7
phildawson/2500351,2000,Cleveland Browns,45,82.4,100
phildawson/2500351,1999,Cleveland Browns,49,66.7,95.8
louieaguiar/2499367,2000,Chicago Bears,0,0,0
louieaguiar/2499367,1999,Green Bay Packers,0,0,0
louieaguiar/2499367,1998,Kansas City Chiefs,0,0,0
louieaguiar/2499367,1997,Kansas City Chiefs,0,0,0
louieaguiar/2499367,1996,Kansas City Chiefs,0,0,0
louieaguiar/2499367,1995,Kansas City Chiefs,0,0,0
louieaguiar/2499367,1994,Kansas City Chiefs,0,0,0
louieaguiar/2499367,1993,New York Jets,0,0,0
louieaguiar/2499367,1992,New York Jets,0,0,0
louieaguiar/2499367,1991,New York Jets,23,50,0
nelspeterson/2523102,1938,Cleveland Rams,0,100,100
nelspeterson/2523102,1937,Washington Redskins,0,0,0
royzimmerman/2529665,1948,Boston Yanks,0,25,86.7
royzimmerman/2529665,1947,Detroit Lions,0,45.5,96.8
royzimmerman/2529665,1946,Philadelphia Eagles,0,50,100
royzimmerman/2529665,1945,Philadelphia Eagles,0,50,87.9
royzimmerman/2529665,1944,Philadelphia Eagles,0,50,94.1
royzimmerman/2529665,1943,Phil-Pitt Combine,0,14.3,92.9
royzimmerman/2529665,1942,Washington Redskins,0,100,100
royzimmerman/2529665,1941,Washington Redskins,0,0,0
royzimmerman/2529665,1940,Washington Redskins,0,0,0
raulallegre/2499394,1991,New York Jets,44,75,100
raulallegre/2499394,1991,New York Giants,36,100,100
raulallegre/2499394,1990,New York Giants,46,80,100
raulallegre/2499394,1989,New York Giants,52,76.9,95.8
raulallegre/2499394,1988,New York Giants,48,90.9,100
raulallegre/2499394,1987,New York Giants,53,63,96.2
raulallegre/2499394,1986,New York Giants,46,75,100
raulallegre/2499394,1985,Indianapolis Colts,41,61.5,92.3
raulallegre/2499394,1984,Indianapolis Colts,54,61.1,100
raulallegre/2499394,1983,Baltimore Colts,55,85.7,91.7
tomfears/2513889,1956,Los Angeles Rams,0,0,0
tomfears/2513889,1955,Los Angeles Rams,0,0,0
tomfears/2513889,1954,Los Angeles Rams,0,0,100
tomfears/2513889,1953,Los Angeles Rams,0,100,83.3
tomfears/2513889,1952,Los Angeles Rams,0,0,0
tomfears/2513889,1951,Los Angeles Rams,0,0,85.7
tomfears/2513889,1950,Los Angeles Rams,0,0,0
tomfears/2513889,1949,Los Angeles Rams,0,0,0
tomfears/2513889,1948,Los Angeles Rams,0,0,0
tommydavis/2512638,1969,San Francisco 49ers,0,30,100
tommydavis/2512638,1968,San Francisco 49ers,0,56.3,100
tommydavis/2512638,1967,San Francisco 49ers,0,42.4,100
tommydavis/2512638,1966,San Francisco 49ers,0,51.6,97.4
tommydavis/2512638,1965,San Francisco 49ers,0,63,98.1
tommydavis/2512638,1964,San Francisco 49ers,0,32,100
tommydavis/2512638,1963,San Francisco 49ers,0,32.3,100
tommydavis/2512638,1962,San Francisco 49ers,0,43.5,100
tommydavis/2512638,1961,San Francisco 49ers,0,54.5,100
tommydavis/2512638,1960,San Francisco 49ers,0,59.4,100
tommydavis/2512638,1959,San Francisco 49ers,0,46.2,100
frankgifford/2514852,1964,New York Giants,0,0,0
frankgifford/2514852,1963,New York Giants,0,0,0
frankgifford/2514852,1962,New York Giants,0,0,0
frankgifford/2514852,1960,New York Giants,0,0,0
frankgifford/2514852,1959,New York Giants,0,0,0
frankgifford/2514852,1958,New York Giants,0,0,0
frankgifford/2514852,1957,New York Giants,0,0,0
frankgifford/2514852,1956,New York Giants,0,50,88.9
frankgifford/2514852,1955,New York Giants,0,0,0
frankgifford/2514852,1954,New York Giants,0,0,0
frankgifford/2514852,1953,New York Giants,0,20,100
frankgifford/2514852,1952,New York Giants,0,0,0
chuckhanneman/2515753,1941,Cleveland Rams,0,0,0
chuckhanneman/2515753,1941,Detroit Lions,0,25,100
chuckhanneman/2515753,1940,Detroit Lions,0,50,100
chuckhanneman/2515753,1939,Detroit Lions,0,80,100
chuckhanneman/2515753,1938,Detroit Lions,0,0,0
chuckhanneman/2515753,1937,Detroit Lions,0,0,0
johndiettrich/2512926,1987,Houston Oilers,45,100,100
linelliott/2500534,1995,Kansas City Chiefs,49,80,91.9
linelliott/2500534,1994,Kansas City Chiefs,49,83.3,100
linelliott/2500534,1993,Atlanta Falcons,0,0,0
linelliott/2500534,1993,Dallas Cowboys,43,50,66.7
linelliott/2500534,1992,Dallas Cowboys,53,68.6,97.9
daverayner/2506536,2011,Buffalo Bills,56,66.7,100
daverayner/2506536,2011,Oakland Raiders,0,0,0
daverayner/2506536,2010,Detroit Lions,55,81.3,100
daverayner/2506536,2008,Cincinnati Bengals,26,100,100
daverayner/2506536,2007,San Diego Chargers,0,0,0
daverayner/2506536,2007,Kansas City Chiefs,49,68.2,100
daverayner/2506536,2006,Green Bay Packers,54,74.3,96.9
daverayner/2506536,2005,Indianapolis Colts,0,0,0
juggirard/2514917,1957,Pittsburgh Steelers,0,33.3,66.7
juggirard/2514917,1956,Detroit Lions,0,0,0
juggirard/2514917,1955,Detroit Lions,0,0,0
juggirard/2514917,1954,Detroit Lions,0,0,0
juggirard/2514917,1953,Detroit Lions,0,0,0
juggirard/2514917,1952,Detroit Lions,0,0,0
juggirard/2514917,1951,Green Bay Packers,0,0,0
juggirard/2514917,1950,Green Bay Packers,0,0,0
juggirard/2514917,1949,Green Bay Packers,0,0,0
juggirard/2514917,1948,Green Bay Packers,0,0,0
patharder/2515805,1953,Detroit Lions,0,0,0
patharder/2515805,1952,Detroit Lions,0,47.8,97.1
patharder/2515805,1951,Detroit Lions,0,60,0
patharder/2515805,1950,Chicago Cardinals,0,44.4,91.7
patharder/2515805,1949,Chicago Cardinals,0,60,95.7
patharder/2515805,1948,Chicago Cardinals,0,41.2,100
patharder/2515805,1947,Chicago Cardinals,0,70,97.5
patharder/2515805,1946,Chicago Cardinals,0,0,100
johnanderson/2508525,1989,Green Bay Packers,0,0,0
johnanderson/2508525,1988,Green Bay Packers,0,0,0
johnanderson/2508525,1987,Green Bay Packers,0,0,0
johnanderson/2508525,1986,Green Bay Packers,0,0,0
johnanderson/2508525,1985,Green Bay Packers,0,0,0
johnanderson/2508525,1984,Green Bay Packers,0,0,0
johnanderson/2508525,1983,Green Bay Packers,0,0,0
johnanderson/2508525,1982,Green Bay Packers,0,0,0
johnanderson/2508525,1981,Green Bay Packers,0,0,0
johnanderson/2508525,1980,Green Bay Packers,0,0,0
johnanderson/2508525,1979,Green Bay Packers,39,100,50
johnanderson/2508525,1978,Green Bay Packers,0,0,0
stevenhauschka/2507374,2016,Seattle Seahawks,53,89.2,82.9
stevenhauschka/2507374,2015,Seattle Seahawks,54,93.5,90.9
stevenhauschka/2507374,2014,Seattle Seahawks,58,83.8,100
stevenhauschka/2507374,2013,Seattle Seahawks,53,94.3,100
stevenhauschka/2507374,2012,Seattle Seahawks,52,88.9,95.8
stevenhauschka/2507374,2011,Seattle Seahawks,52,83.3,100
stevenhauschka/2507374,2010,Denver Broncos,46,85.7,100
stevenhauschka/2507374,2009,Atlanta Falcons,0,0,0
stevenhauschka/2507374,2009,Baltimore Ravens,44,69.2,96.4
stevenhauschka/2507374,2008,Baltimore Ravens,54,50,0
patragusa/2523698,1987,New York Jets,34,50,100
chrisbahr/2508826,1989,San Diego Chargers,53,68,96.7
chrisbahr/2508826,1988,Los Angeles Raiders,50,62.1,94.9
chrisbahr/2508826,1987,Los Angeles Raiders,48,65.5,96.4
chrisbahr/2508826,1986,Los Angeles Raiders,52,75,100
chrisbahr/2508826,1985,Los Angeles Raiders,51,62.5,95.2
chrisbahr/2508826,1984,Los Angeles Raiders,50,74.1,95.2
chrisbahr/2508826,1983,Los Angeles Raiders,47,77.8,96.2
chrisbahr/2508826,1982,Los Angeles Raiders,43,62.5,97
chrisbahr/2508826,1981,Oakland Raiders,51,58.3,81.8
chrisbahr/2508826,1980,Oakland Raiders,48,51.4,93.2
chrisbahr/2508826,1979,Cincinnati Bengals,55,56.5,95.2
chrisbahr/2508826,1978,Cincinnati Bengals,52,53.3,89.7
chrisbahr/2508826,1977,Cincinnati Bengals,47,70.4,96.2
chrisbahr/2508826,1976,Cincinnati Bengals,51,51.9,92.9
jimo'brien/2522351,1973,Detroit Lions,0,57.1,100
jimo'brien/2522351,1972,Baltimore Colts,0,41.9,100
jimo'brien/2522351,1971,Baltimore Colts,0,69,97.2
jimo'brien/2522351,1970,Baltimore Colts,0,55.9,94.7
haydenepstein/2505210,2002,Minnesota Vikings,0,0,0
haydenepstein/2505210,2002,Jacksonville Jaguars,34,55.6,100
shaneandrus/2506601,2010,San Francisco 49ers,38,50,100
shaneandrus/2506601,2009,San Francisco 49ers,0,0,100
shaneandrus/2506601,2009,Tampa Bay Buccaneers,0,0,100
shaneandrus/2506601,2009,Indianapolis Colts,0,0,0
raywersching/2528545,1987,San Francisco 49ers,45,76.5,95.7
raywersching/2528545,1986,San Francisco 49ers,50,71.4,97.6
raywersching/2528545,1985,San Francisco 49ers,45,61.9,98.1
raywersching/2528545,1984,San Francisco 49ers,53,71.4,100
raywersching/2528545,1983,San Francisco 49ers,52,83.3,100
raywersching/2528545,1982,San Francisco 49ers,45,70.6,92
raywersching/2528545,1981,San Francisco 49ers,48,73.9,100
raywersching/2528545,1980,San Francisco 49ers,47,78.9,84.6
raywersching/2528545,1979,San Francisco 49ers,47,83.3,91.4
raywersching/2528545,1978,San Francisco 49ers,45,65.2,96
raywersching/2528545,1977,San Francisco 49ers,50,58.8,100
raywersching/2528545,1976,San Diego Chargers,45,50,87.5
raywersching/2528545,1975,San Diego Chargers,45,50,95.2
raywersching/2528545,1974,San Diego Chargers,0,45.5,0
raywersching/2528545,1973,San Diego Chargers,0,44,86.7
jackmanders/2520050,1940,Chicago Bears,0,66.7,94.4
jackmanders/2520050,1939,Chicago Bears,0,42.9,85
jackmanders/2520050,1938,Chicago Bears,0,33.3,83.3
jackmanders/2520050,1937,Chicago Bears,0,0,0
jackmanders/2520050,1936,Chicago Bears,0,0,0
jackmanders/2520050,1935,Chicago Bears,0,0,0
jackmanders/2520050,1934,Chicago Bears,0,0,0
jackmanders/2520050,1933,Chicago Bears,0,0,0
edkissell/2518574,1954,Pittsburgh Steelers,0,50,88.9
edkissell/2518574,1952,Pittsburgh Steelers,0,0,0
chrisjacke/2501315,1999,Arizona Cardinals,49,70.4,100
chrisjacke/2501315,1998,Arizona Cardinals,52,71.4,100
chrisjacke/2501315,1997,Washington Redskins,0,0,100
chrisjacke/2501315,1997,Pittsburgh Steelers,0,0,0
chrisjacke/2501315,1996,Green Bay Packers,53,77.8,96.2
chrisjacke/2501315,1995,Green Bay Packers,51,73.9,100
chrisjacke/2501315,1994,Green Bay Packers,50,73.1,95.3
chrisjacke/2501315,1993,Green Bay Packers,54,83.8,100
chrisjacke/2501315,1992,Green Bay Packers,53,75.9,100
chrisjacke/2501315,1991,Green Bay Packers,53,75,100
chrisjacke/2501315,1990,Green Bay Packers,53,76.7,96.6
chrisjacke/2501315,1989,Green Bay Packers,52,78.6,100
masoncrosby/2507232,2016,Green Bay Packers,53,86.7,93.6
masoncrosby/2507232,2015,Green Bay Packers,56,85.7,100
masoncrosby/2507232,2014,Green Bay Packers,55,81.8,96.4
masoncrosby/2507232,2013,Green Bay Packers,57,89.2,100
masoncrosby/2507232,2012,Green Bay Packers,54,63.6,100
masoncrosby/2507232,2011,Green Bay Packers,58,85.7,98.6
masoncrosby/2507232,2010,Green Bay Packers,56,78.6,100
masoncrosby/2507232,2009,Green Bay Packers,52,75,98
masoncrosby/2507232,2008,Green Bay Packers,53,79.4,100
masoncrosby/2507232,2007,Green Bay Packers,53,79.5,100
bobjencks/2517474,1965,Washington Redskins,0,45.5,87.9
bobjencks/2517474,1964,Chicago Bears,0,42.9,90.6
bobjencks/2517474,1963,Chicago Bears,0,10,94.6
roygerela/2514776,1979,San Diego Chargers,26,14.3,85.7
roygerela/2514776,1978,Pittsburgh Steelers,44,46.2,97.8
roygerela/2514776,1977,Pittsburgh Steelers,49,64.3,91.9
roygerela/2514776,1976,Pittsburgh Steelers,47,53.8,93
roygerela/2514776,1975,Pittsburgh Steelers,42,81,95.7
roygerela/2514776,1974,Pittsburgh Steelers,0,69,94.3
roygerela/2514776,1973,Pittsburgh Steelers,0,67.4,97.3
