playerID,year,team,gamesPlayed
emmanuellamur/2536032,2015,Cincinnati Bengals,16
emmanuellamur/2536032,2014,Cincinnati Bengals,14
emmanuellamur/2536032,2012,Cincinnati Bengals,9
johnjenkins/2539231,2016,Seattle Seahawks,2
johnjenkins/2539231,2016,New Orleans Saints,7
johnjenkins/2539231,2015,New Orleans Saints,14
johnjenkins/2539231,2014,New Orleans Saints,12
johnjenkins/2539231,2013,New Orleans Saints,16
billmaas/2501829,1993,Green Bay Packers,14
billmaas/2501829,1992,Kansas City Chiefs,9
billmaas/2501829,1991,Kansas City Chiefs,16
billmaas/2501829,1990,Kansas City Chiefs,16
billmaas/2501829,1989,Kansas City Chiefs,10
billmaas/2501829,1988,Kansas City Chiefs,8
billmaas/2501829,1987,Kansas City Chiefs,11
billmaas/2501829,1986,Kansas City Chiefs,16
billmaas/2501829,1985,Kansas City Chiefs,16
billmaas/2501829,1984,Kansas City Chiefs,14
adariusglanton/2550565,2016,Tampa Bay Buccaneers,16
adariusglanton/2550565,2015,Tampa Bay Buccaneers,5
adariusglanton/2550565,2014,Carolina Panthers,10
kareemlarrimore/2504244,2001,Dallas Cowboys,4
kareemlarrimore/2504244,2000,Dallas Cowboys,15
rogersbeckett/2504306,2004,Cincinnati Bengals,7
rogersbeckett/2504306,2003,Cincinnati Bengals,16
rogersbeckett/2504306,2002,San Diego Chargers,16
rogersbeckett/2504306,2001,San Diego Chargers,16
rogersbeckett/2504306,2000,San Diego Chargers,16
demontrehurst/2541837,2016,Chicago Bears,10
demontrehurst/2541837,2015,Chicago Bears,7
demontrehurst/2541837,2014,Chicago Bears,15
dariusreynaud/784,2013,New York Jets,2
dariusreynaud/784,2013,Tennessee Titans,7
dariusreynaud/784,2012,Tennessee Titans,16
dariusreynaud/784,2010,New York Giants,9
dariusreynaud/784,2009,Minnesota Vikings,11
dariusreynaud/784,2008,Minnesota Vikings,3
anthonynewman/2502285,1999,Oakland Raiders,16
anthonynewman/2502285,1998,Oakland Raiders,11
anthonynewman/2502285,1997,New Orleans Saints,12
anthonynewman/2502285,1996,New Orleans Saints,16
anthonynewman/2502285,1995,New Orleans Saints,12
anthonynewman/2502285,1994,Los Angeles Rams,16
anthonynewman/2502285,1993,Los Angeles Rams,16
anthonynewman/2502285,1992,Los Angeles Rams,16
anthonynewman/2502285,1991,Los Angeles Rams,16
anthonynewman/2502285,1990,Los Angeles Rams,16
anthonynewman/2502285,1989,Los Angeles Rams,15
anthonynewman/2502285,1988,Los Angeles Rams,16
jordanhill/2539292,2016,Jacksonville Jaguars,4
jordanhill/2539292,2016,Washington Redskins,0
jordanhill/2539292,2015,Seattle Seahawks,10
jordanhill/2539292,2014,Seattle Seahawks,13
jordanhill/2539292,2013,Seattle Seahawks,4
marquisflowers/2549896,2016,Cincinnati Bengals,16
marquisflowers/2549896,2014,Cincinnati Bengals,16
jonathanwade/2495769,2011,Miami Dolphins,2
jonathanwade/2495769,2010,Cincinnati Bengals,4
jonathanwade/2495769,2010,Detroit Lions,8
jonathanwade/2495769,2009,St. Louis Rams,15
jonathanwade/2495769,2008,St. Louis Rams,16
jonathanwade/2495769,2007,St. Louis Rams,16
ziggyhood/2507780,2016,Washington Redskins,16
ziggyhood/2507780,2015,Chicago Bears,2
ziggyhood/2507780,2014,Jacksonville Jaguars,16
ziggyhood/2507780,2013,Pittsburgh Steelers,16
ziggyhood/2507780,2012,Pittsburgh Steelers,16
ziggyhood/2507780,2011,Pittsburgh Steelers,16
ziggyhood/2507780,2010,Pittsburgh Steelers,16
ziggyhood/2507780,2009,Pittsburgh Steelers,16
tahirwhitehead/2532986,2016,Detroit Lions,15
tahirwhitehead/2532986,2015,Detroit Lions,16
tahirwhitehead/2532986,2014,Detroit Lions,16
tahirwhitehead/2532986,2013,Detroit Lions,16
tahirwhitehead/2532986,2012,Detroit Lions,14
aaronschobel/2504718,2009,Buffalo Bills,16
aaronschobel/2504718,2008,Buffalo Bills,5
aaronschobel/2504718,2007,Buffalo Bills,16
aaronschobel/2504718,2006,Buffalo Bills,16
aaronschobel/2504718,2005,Buffalo Bills,16
aaronschobel/2504718,2004,Buffalo Bills,16
aaronschobel/2504718,2003,Buffalo Bills,16
aaronschobel/2504718,2002,Buffalo Bills,16
aaronschobel/2504718,2001,Buffalo Bills,16
cedricmack/2501832,1993,New Orleans Saints,1
cedricmack/2501832,1992,New Orleans Saints,14
cedricmack/2501832,1992,Kansas City Chiefs,1
cedricmack/2501832,1991,San Diego Chargers,7
cedricmack/2501832,1990,Phoenix Cardinals,16
cedricmack/2501832,1989,Phoenix Cardinals,16
cedricmack/2501832,1988,Phoenix Cardinals,16
cedricmack/2501832,1987,St. Louis Cardinals,10
cedricmack/2501832,1986,St. Louis Cardinals,15
cedricmack/2501832,1985,St. Louis Cardinals,16
cedricmack/2501832,1984,St. Louis Cardinals,12
cedricmack/2501832,1983,St. Louis Cardinals,16
robnairne/2521941,1983,New Orleans Saints,16
robnairne/2521941,1982,New Orleans Saints,9
robnairne/2521941,1981,New Orleans Saints,16
robnairne/2521941,1980,Denver Broncos,16
robnairne/2521941,1979,Denver Broncos,10
robnairne/2521941,1978,Denver Broncos,16
robnairne/2521941,1977,Denver Broncos,13
marvcuspatton/2502424,2002,Kansas City Chiefs,16
marvcuspatton/2502424,2001,Kansas City Chiefs,16
marvcuspatton/2502424,2000,Kansas City Chiefs,16
marvcuspatton/2502424,1999,Kansas City Chiefs,16
marvcuspatton/2502424,1998,Washington Redskins,16
marvcuspatton/2502424,1997,Washington Redskins,16
marvcuspatton/2502424,1996,Washington Redskins,16
marvcuspatton/2502424,1995,Washington Redskins,16
marvcuspatton/2502424,1994,Buffalo Bills,16
marvcuspatton/2502424,1993,Buffalo Bills,16
marvcuspatton/2502424,1992,Buffalo Bills,16
marvcuspatton/2502424,1991,Buffalo Bills,16
marvcuspatton/2502424,1990,Buffalo Bills,16
jaybromley/2543860,2016,New York Giants,15
jaybromley/2543860,2015,New York Giants,16
jaybromley/2543860,2014,New York Giants,8
derrickthomas/2503300,1999,Kansas City Chiefs,16
derrickthomas/2503300,1998,Kansas City Chiefs,15
derrickthomas/2503300,1997,Kansas City Chiefs,12
derrickthomas/2503300,1996,Kansas City Chiefs,16
derrickthomas/2503300,1995,Kansas City Chiefs,15
derrickthomas/2503300,1994,Kansas City Chiefs,16
derrickthomas/2503300,1993,Kansas City Chiefs,16
derrickthomas/2503300,1992,Kansas City Chiefs,16
derrickthomas/2503300,1991,Kansas City Chiefs,16
derrickthomas/2503300,1990,Kansas City Chiefs,15
derrickthomas/2503300,1989,Kansas City Chiefs,16
davidgarrard/2505101,2013,New York Jets,0
davidgarrard/2505101,2010,Jacksonville Jaguars,14
davidgarrard/2505101,2009,Jacksonville Jaguars,16
davidgarrard/2505101,2008,Jacksonville Jaguars,16
davidgarrard/2505101,2007,Jacksonville Jaguars,12
davidgarrard/2505101,2006,Jacksonville Jaguars,11
davidgarrard/2505101,2005,Jacksonville Jaguars,7
davidgarrard/2505101,2004,Jacksonville Jaguars,4
davidgarrard/2505101,2003,Jacksonville Jaguars,2
davidgarrard/2505101,2002,Jacksonville Jaguars,4
todddavis/2550930,2016,Denver Broncos,16
todddavis/2550930,2015,Denver Broncos,16
todddavis/2550930,2014,Denver Broncos,6
todddavis/2550930,2014,New Orleans Saints,3
joshbell/2507422,2009,Green Bay Packers,4
joshbell/2507422,2008,Denver Broncos,9
tracyporter/2507471,2016,Chicago Bears,16
tracyporter/2507471,2015,Chicago Bears,14
tracyporter/2507471,2014,Washington Redskins,3
tracyporter/2507471,2013,Oakland Raiders,16
tracyporter/2507471,2012,Denver Broncos,6
tracyporter/2507471,2011,New Orleans Saints,14
tracyporter/2507471,2010,New Orleans Saints,12
tracyporter/2507471,2009,New Orleans Saints,12
tracyporter/2507471,2008,New Orleans Saints,5
jimmygraham/497236,2016,Seattle Seahawks,16
jimmygraham/497236,2015,Seattle Seahawks,11
jimmygraham/497236,2014,New Orleans Saints,16
jimmygraham/497236,2013,New Orleans Saints,16
jimmygraham/497236,2012,New Orleans Saints,15
jimmygraham/497236,2011,New Orleans Saints,16
jimmygraham/497236,2010,New Orleans Saints,15
babaoshinowo/2506954,2007,Chicago Bears,1
babaoshinowo/2506954,2006,Cleveland Browns,1
barakaatkins/2495537,2009,San Francisco 49ers,0
barakaatkins/2495537,2008,Seattle Seahawks,9
barakaatkins/2495537,2007,Seattle Seahawks,12
dujuanharris/2530690,2016,San Francisco 49ers,10
dujuanharris/2530690,2015,San Francisco 49ers,2
dujuanharris/2530690,2015,Seattle Seahawks,2
dujuanharris/2530690,2014,Green Bay Packers,15
dujuanharris/2530690,2012,Green Bay Packers,4
dujuanharris/2530690,2011,Jacksonville Jaguars,5
ashleepalmer/89774,2014,Detroit Lions,16
ashleepalmer/89774,2013,Detroit Lions,16
ashleepalmer/89774,2012,Detroit Lions,16
ashleepalmer/89774,2011,Detroit Lions,16
ashleepalmer/89774,2010,Detroit Lions,16
ashleepalmer/89774,2009,Buffalo Bills,14
antoniosmith/2505988,2016,Houston Texans,13
antoniosmith/2505988,2015,Denver Broncos,16
antoniosmith/2505988,2014,Oakland Raiders,16
antoniosmith/2505988,2013,Houston Texans,15
antoniosmith/2505988,2012,Houston Texans,16
antoniosmith/2505988,2011,Houston Texans,16
antoniosmith/2505988,2010,Houston Texans,16
antoniosmith/2505988,2009,Houston Texans,16
antoniosmith/2505988,2008,Arizona Cardinals,16
antoniosmith/2505988,2007,Arizona Cardinals,16
antoniosmith/2505988,2006,Arizona Cardinals,16
antoniosmith/2505988,2005,Arizona Cardinals,12
antoniosmith/2505988,2004,Arizona Cardinals,2
jamaalwesterman/2507638,2013,Pittsburgh Steelers,1
jamaalwesterman/2507638,2013,Buffalo Bills,12
jamaalwesterman/2507638,2012,Indianapolis Colts,4
jamaalwesterman/2507638,2012,Arizona Cardinals,5
jamaalwesterman/2507638,2011,New York Jets,16
jamaalwesterman/2507638,2010,New York Jets,6
jamaalwesterman/2507638,2009,New York Jets,14
kevinware/2505317,2004,San Francisco 49ers,5
kevinware/2505317,2003,Washington Redskins,11
bennyperrin/2523039,1985,St. Louis Cardinals,7
bennyperrin/2523039,1984,St. Louis Cardinals,16
bennyperrin/2523039,1983,St. Louis Cardinals,16
bennyperrin/2523039,1982,St. Louis Cardinals,9
christhomas/2503295,2001,Kansas City Chiefs,10
christhomas/2503295,2000,St. Louis Rams,16
christhomas/2503295,1999,St. Louis Rams,6
christhomas/2503295,1999,Washington Redskins,2
christhomas/2503295,1998,Washington Redskins,14
christhomas/2503295,1997,Washington Redskins,13
christhomas/2503295,1995,San Francisco 49ers,15
seyiajirotutu/497260,2015,Philadelphia Eagles,13
seyiajirotutu/497260,2014,San Diego Chargers,16
seyiajirotutu/497260,2013,San Diego Chargers,14
seyiajirotutu/497260,2012,San Diego Chargers,3
seyiajirotutu/497260,2011,Carolina Panthers,14
seyiajirotutu/497260,2010,San Diego Chargers,10
mikemitchell/238227,2016,Pittsburgh Steelers,16
mikemitchell/238227,2015,Pittsburgh Steelers,16
mikemitchell/238227,2014,Pittsburgh Steelers,16
mikemitchell/238227,2013,Carolina Panthers,15
mikemitchell/238227,2012,Oakland Raiders,16
mikemitchell/238227,2011,Oakland Raiders,13
mikemitchell/238227,2010,Oakland Raiders,16
mikemitchell/238227,2009,Oakland Raiders,16
bobbyengram/2500556,2009,Kansas City Chiefs,5
bobbyengram/2500556,2008,Seattle Seahawks,13
bobbyengram/2500556,2007,Seattle Seahawks,16
bobbyengram/2500556,2006,Seattle Seahawks,7
bobbyengram/2500556,2005,Seattle Seahawks,13
bobbyengram/2500556,2004,Seattle Seahawks,13
bobbyengram/2500556,2003,Seattle Seahawks,16
bobbyengram/2500556,2002,Seattle Seahawks,15
bobbyengram/2500556,2001,Seattle Seahawks,16
bobbyengram/2500556,2000,Chicago Bears,3
bobbyengram/2500556,1999,Chicago Bears,16
bobbyengram/2500556,1998,Chicago Bears,16
bobbyengram/2500556,1997,Chicago Bears,11
bobbyengram/2500556,1996,Chicago Bears,16
josephaddai/2495793,2011,Indianapolis Colts,12
josephaddai/2495793,2010,Indianapolis Colts,8
josephaddai/2495793,2009,Indianapolis Colts,15
josephaddai/2495793,2008,Indianapolis Colts,12
josephaddai/2495793,2007,Indianapolis Colts,15
josephaddai/2495793,2006,Indianapolis Colts,16
deandrewwhite/2552657,2015,San Francisco 49ers,4
andrewilliams/2543565,2016,San Diego Chargers,1
andrewilliams/2543565,2015,New York Giants,16
andrewilliams/2543565,2014,New York Giants,16
coreyharris/2501040,2003,Detroit Lions,13
coreyharris/2501040,2002,Detroit Lions,16
coreyharris/2501040,2001,Baltimore Ravens,16
coreyharris/2501040,2000,Baltimore Ravens,16
coreyharris/2501040,1999,Baltimore Ravens,16
coreyharris/2501040,1998,Baltimore Ravens,16
coreyharris/2501040,1997,Miami Dolphins,16
coreyharris/2501040,1996,Seattle Seahawks,16
coreyharris/2501040,1995,Seattle Seahawks,16
coreyharris/2501040,1994,Green Bay Packers,16
coreyharris/2501040,1993,Green Bay Packers,11
coreyharris/2501040,1992,Green Bay Packers,10
coreyharris/2501040,1992,Houston Oilers,5
reggiebarlow/2499539,2003,Tampa Bay Buccaneers,11
reggiebarlow/2499539,2002,Tampa Bay Buccaneers,2
reggiebarlow/2499539,2001,Oakland Raiders,0
reggiebarlow/2499539,2000,Jacksonville Jaguars,16
reggiebarlow/2499539,1999,Jacksonville Jaguars,14
reggiebarlow/2499539,1998,Jacksonville Jaguars,16
reggiebarlow/2499539,1997,Jacksonville Jaguars,16
reggiebarlow/2499539,1996,Jacksonville Jaguars,7
ryand'imperio/1037899,2011,Minnesota Vikings,12
dontarriousthomas/2506104,2008,Minnesota Vikings,4
dontarriousthomas/2506104,2007,Minnesota Vikings,13
dontarriousthomas/2506104,2006,Minnesota Vikings,16
dontarriousthomas/2506104,2005,Minnesota Vikings,14
dontarriousthomas/2506104,2004,Minnesota Vikings,16
k.j.wright/2495252,2016,Seattle Seahawks,16
k.j.wright/2495252,2015,Seattle Seahawks,16
k.j.wright/2495252,2014,Seattle Seahawks,16
k.j.wright/2495252,2013,Seattle Seahawks,13
k.j.wright/2495252,2012,Seattle Seahawks,15
k.j.wright/2495252,2011,Seattle Seahawks,16
jacobtamme/324,2016,Atlanta Falcons,8
jacobtamme/324,2015,Atlanta Falcons,15
jacobtamme/324,2014,Denver Broncos,15
jacobtamme/324,2013,Denver Broncos,16
jacobtamme/324,2012,Denver Broncos,16
jacobtamme/324,2011,Indianapolis Colts,16
jacobtamme/324,2010,Indianapolis Colts,16
jacobtamme/324,2009,Indianapolis Colts,16
jacobtamme/324,2008,Indianapolis Colts,12
thaddeusgibson/496786,2011,Chicago Bears,2
thaddeusgibson/496786,2010,San Francisco 49ers,2
thaddeusgibson/496786,2010,Pittsburgh Steelers,0
stephentulloch/2506921,2016,Philadelphia Eagles,12
stephentulloch/2506921,2015,Detroit Lions,16
stephentulloch/2506921,2014,Detroit Lions,3
stephentulloch/2506921,2013,Detroit Lions,16
stephentulloch/2506921,2012,Detroit Lions,16
stephentulloch/2506921,2011,Detroit Lions,16
stephentulloch/2506921,2010,Tennessee Titans,16
stephentulloch/2506921,2009,Tennessee Titans,16
stephentulloch/2506921,2008,Tennessee Titans,16
stephentulloch/2506921,2007,Tennessee Titans,16
stephentulloch/2506921,2006,Tennessee Titans,16
teddylehman/2505978,2008,Buffalo Bills,4
teddylehman/2505978,2007,Detroit Lions,16
teddylehman/2505978,2006,Detroit Lions,4
teddylehman/2505978,2005,Detroit Lions,5
teddylehman/2505978,2004,Detroit Lions,16
quintondunbar/2553796,2016,Washington Redskins,14
quintondunbar/2553796,2015,Washington Redskins,11
dominiquerodgers-cromartie/306,2016,New York Giants,15
dominiquerodgers-cromartie/306,2015,New York Giants,15
dominiquerodgers-cromartie/306,2014,New York Giants,16
dominiquerodgers-cromartie/306,2013,Denver Broncos,15
dominiquerodgers-cromartie/306,2012,Philadelphia Eagles,16
dominiquerodgers-cromartie/306,2011,Philadelphia Eagles,13
dominiquerodgers-cromartie/306,2010,Arizona Cardinals,16
dominiquerodgers-cromartie/306,2009,Arizona Cardinals,16
dominiquerodgers-cromartie/306,2008,Arizona Cardinals,16
patrickchukwurah/2504700,2008,Tampa Bay Buccaneers,0
patrickchukwurah/2504700,2007,Tampa Bay Buccaneers,9
patrickchukwurah/2504700,2006,Denver Broncos,14
patrickchukwurah/2504700,2005,Denver Broncos,14
patrickchukwurah/2504700,2004,Denver Broncos,14
patrickchukwurah/2504700,2002,Minnesota Vikings,11
patrickchukwurah/2504700,2001,Minnesota Vikings,16
darnayscott/2502868,2002,Dallas Cowboys,15
darnayscott/2502868,2001,Cincinnati Bengals,16
darnayscott/2502868,2000,Cincinnati Bengals,0
darnayscott/2502868,1999,Cincinnati Bengals,16
darnayscott/2502868,1998,Cincinnati Bengals,13
darnayscott/2502868,1997,Cincinnati Bengals,16
darnayscott/2502868,1996,Cincinnati Bengals,16
darnayscott/2502868,1995,Cincinnati Bengals,16
darnayscott/2502868,1994,Cincinnati Bengals,16
robertnewkirk/2503871,2001,Chicago Bears,10
robertnewkirk/2503871,2000,Chicago Bears,5
robertnewkirk/2503871,1999,New Orleans Saints,5
dantefowler/2553431,2016,Jacksonville Jaguars,16
markmaddox/2501840,2000,Arizona Cardinals,14
markmaddox/2501840,1999,Arizona Cardinals,16
markmaddox/2501840,1998,Arizona Cardinals,14
markmaddox/2501840,1997,Buffalo Bills,8
markmaddox/2501840,1996,Buffalo Bills,14
markmaddox/2501840,1995,Buffalo Bills,4
markmaddox/2501840,1994,Buffalo Bills,15
markmaddox/2501840,1993,Buffalo Bills,11
markmaddox/2501840,1992,Buffalo Bills,15
markmaddox/2501840,1991,Buffalo Bills,0
johncarney/2499991,2010,New Orleans Saints,2
johncarney/2499991,2009,New Orleans Saints,11
johncarney/2499991,2008,New York Giants,15
johncarney/2499991,2007,Kansas City Chiefs,5
johncarney/2499991,2007,Jacksonville Jaguars,8
johncarney/2499991,2006,New Orleans Saints,16
johncarney/2499991,2005,New Orleans Saints,16
johncarney/2499991,2004,New Orleans Saints,16
johncarney/2499991,2003,New Orleans Saints,16
johncarney/2499991,2002,New Orleans Saints,16
johncarney/2499991,2001,New Orleans Saints,15
johncarney/2499991,2000,San Diego Chargers,16
johncarney/2499991,1999,San Diego Chargers,16
johncarney/2499991,1998,San Diego Chargers,16
johncarney/2499991,1997,San Diego Chargers,4
johncarney/2499991,1996,San Diego Chargers,16
johncarney/2499991,1995,San Diego Chargers,16
johncarney/2499991,1994,San Diego Chargers,16
johncarney/2499991,1993,San Diego Chargers,16
johncarney/2499991,1992,San Diego Chargers,16
johncarney/2499991,1991,San Diego Chargers,16
johncarney/2499991,1990,San Diego Chargers,12
johncarney/2499991,1990,Los Angeles Rams,1
johncarney/2499991,1989,Tampa Bay Buccaneers,1
johncarney/2499991,1988,Tampa Bay Buccaneers,4
rodneymcleod/2534832,2016,Philadelphia Eagles,16
rodneymcleod/2534832,2015,St. Louis Rams,16
rodneymcleod/2534832,2014,St. Louis Rams,16
rodneymcleod/2534832,2013,St. Louis Rams,16
rodneymcleod/2534832,2012,St. Louis Rams,16
rodbabers/2505563,2004,Detroit Lions,2
rodbabers/2505563,2003,Detroit Lions,5
mertonhanks/2501007,1999,Seattle Seahawks,12
mertonhanks/2501007,1998,San Francisco 49ers,16
mertonhanks/2501007,1997,San Francisco 49ers,16
mertonhanks/2501007,1996,San Francisco 49ers,16
mertonhanks/2501007,1995,San Francisco 49ers,16
mertonhanks/2501007,1994,San Francisco 49ers,16
mertonhanks/2501007,1993,San Francisco 49ers,16
mertonhanks/2501007,1992,San Francisco 49ers,16
mertonhanks/2501007,1991,San Francisco 49ers,13
tramainebrock/2507917,2016,San Francisco 49ers,16
tramainebrock/2507917,2015,San Francisco 49ers,15
tramainebrock/2507917,2014,San Francisco 49ers,3
tramainebrock/2507917,2013,San Francisco 49ers,16
tramainebrock/2507917,2012,San Francisco 49ers,16
tramainebrock/2507917,2011,San Francisco 49ers,11
tramainebrock/2507917,2010,San Francisco 49ers,3
